"AreaID","Counties","Cities","URL","Sex","Cancer","Years","PopTot","AAIR","LCI","UCI","White_PopTot","White_AAIR","White_LCI","White_UCI","Black_PopTot","Black_AAIR","Black_LCI","Black_UCI","Hispanic_PopTot","Hispanic_AAIR","Hispanic_LCI","Hispanic_UCI","Asian_PopTot","Asian_AAIR","Asian_LCI","Asian_UCI","QNSES","PopAll","PerRural","PerUninsured","PerForeignBorn","PerWhite","PerBlack","PerAsian","PerHispanic","PerDocVisit","PerFOBT","PerMammo","PerMenPrev","PerCervical","PerWomenPrev"
"023","Humboldt","Eureka, Arcata, Fortuna","https://www.californiahealthmaps.org?areatype=county&address=023","Both","Pancreas","10yr",1361084,12.5,10.8,14.4,1049545,12.5,10.7,14.5,26796,"","","",156588,"","","",45232,"","","",2,135839,31.5,6.1,6.2,76.2,2.1,3.5,12.2,62.4,64.3,65.4,38.9,80.5,31.1
"023","Humboldt","Eureka, Arcata, Fortuna","https://www.californiahealthmaps.org?areatype=county&address=023","Male","Pancreas","10yr",680001,15.5,12.8,18.6,524531,15.6,12.7,19.1,14862,"","","",79228,"","","",21495,"","","",2,135839,31.5,6.1,6.2,76.2,2.1,3.5,12.2,62.4,64.3,65.4,38.9,80.5,31.1
"023","Humboldt","Eureka, Arcata, Fortuna","https://www.californiahealthmaps.org?areatype=county&address=023","Female","Pancreas","10yr",681083,9.6,7.7,11.9,525014,9.4,7.4,12.0,11934,"","","",77360,"","","",23737,"","","",2,135839,31.5,6.1,6.2,76.2,2.1,3.5,12.2,62.4,64.3,65.4,38.9,80.5,31.1
"023","Humboldt","Eureka, Arcata, Fortuna","https://www.californiahealthmaps.org?areatype=county&address=023","Both","AllSite","10yr",1361084,444.2,433.8,454.9,1049545,442.9,431.7,454.4,26796,480.5,372.6,607.9,156588,358.7,314.0,407.3,45232,269.4,214.3,333.6,2,135839,31.5,6.1,6.2,76.2,2.1,3.5,12.2,62.4,64.3,65.4,38.9,80.5,31.1
"023","Humboldt","Eureka, Arcata, Fortuna","https://www.californiahealthmaps.org?areatype=county&address=023","Male","AllSite","10yr",680001,479.2,463.6,495.2,524531,479.7,462.9,496.9,14862,656.1,485.7,862.9,79228,362.0,295.7,437.0,21495,180.4,114.8,267.4,2,135839,31.5,6.1,6.2,76.2,2.1,3.5,12.2,62.4,64.3,65.4,38.9,80.5,31.1
"023","Humboldt","Eureka, Arcata, Fortuna","https://www.californiahealthmaps.org?areatype=county&address=023","Female","AllSite","10yr",681083,423.7,409.3,438.6,525014,421.5,405.7,437.7,11934,263.4,155.0,415.3,77360,361.1,302.1,427.4,23737,339.1,258.0,436.7,2,135839,31.5,6.1,6.2,76.2,2.1,3.5,12.2,62.4,64.3,65.4,38.9,80.5,31.1
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Prostate","05yr",899701,42.7,38.6,47.1,92313,45.0,35.3,57.3,22567,78.6,43.6,132.9,765458,40.7,36.1,45.7,12143,32.2,11.8,77.2,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Prostate","05yr",462967,92.2,83.3,101.8,50429,86.4,68.1,109.6,17814,128.0,69.1,223.0,384706,92.2,81.7,103.5,6548,58.6,21.0,143.3,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Prostate","05yr",436734,0.0,0.0,0.9,41884,0.0,0.0,10.6,4753,0.0,0.0,84.1,380752,0.0,0.0,1.0,5595,0.0,0.0,72.0,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Breast","05yr",899701,52.2,47.4,57.3,92313,50.4,38.8,64.8,22567,3.9,0.1,31.7,765458,53.5,48.1,59.3,12143,50.6,21.0,105.8,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Breast","05yr",462967,1.4,0.5,3.0,50429,1.0,0.0,9.8,17814,0.0,0.0,52.3,384706,1.6,0.5,3.7,6548,0.0,0.0,62.6,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Breast","05yr",436734,101.5,92.1,111.6,41884,110.6,83.8,144.3,4753,39.9,1.0,179.1,380752,100.2,90.0,111.2,5595,111.7,46.1,233.9,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Lung","05yr",899701,29.8,26.3,33.7,92313,45.4,36.1,57.2,22567,40.3,14.1,89.5,765458,26.1,22.3,30.4,12143,10.6,1.3,47.8,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Lung","05yr",462967,39.0,33.1,45.7,50429,52.4,38.6,71.2,17814,39.3,9.3,112.7,384706,36.9,30.1,44.8,6548,0.0,0.0,62.6,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Lung","05yr",436734,22.4,18.4,27.1,41884,38.0,26.5,55.6,4753,30.6,3.7,129.8,380752,18.1,14.0,23.0,5595,30.9,3.2,124.0,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","CRC","05yr",899701,34.6,30.9,38.7,92313,45.3,34.6,59.0,22567,56.0,24.5,109.5,765458,32.3,28.2,36.9,12143,27.6,8.6,72.3,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","CRC","05yr",462967,45.9,39.6,52.8,50429,58.0,41.6,79.8,17814,59.6,16.6,148.6,384706,44.3,37.2,52.4,6548,24.9,2.5,103.4,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","CRC","05yr",436734,24.8,20.5,29.9,41884,29.3,17.9,47.5,4753,63.5,17.2,177.6,380752,23.0,18.3,28.5,5595,31.4,6.1,115.2,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Mela","05yr",899701,5.8,4.4,7.6,92313,15.1,9.6,23.6,22567,0.0,0.0,26.6,765458,2.7,1.6,4.3,12143,0.0,0.0,32.8,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Mela","05yr",462967,8.2,5.7,11.4,50429,19.9,11.8,33.4,17814,0.0,0.0,52.3,384706,3.3,1.5,6.0,6548,0.0,0.0,62.6,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Mela","05yr",436734,3.9,2.3,6.1,41884,10.5,3.5,25.9,4753,0.0,0.0,84.1,380752,2.3,1.1,4.5,5595,0.0,0.0,72.0,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Uterine","05yr",899701,12.8,10.5,15.4,92313,5.4,2.0,12.3,22567,18.1,3.7,55.2,765458,14.6,11.9,17.8,12143,8.3,0.2,47.7,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Uterine","05yr",462967,0.0,0.0,0.8,50429,0.0,0.0,8.6,17814,0.0,0.0,52.3,384706,0.0,0.0,1.1,6548,0.0,0.0,62.6,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Uterine","05yr",436734,25.1,20.6,30.2,41884,12.1,4.2,28.4,4753,41.9,8.6,143.7,380752,27.4,22.3,33.4,5595,16.7,0.4,100.8,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Lymph","05yr",899701,16.7,14.1,19.6,92313,15.3,9.3,24.5,22567,12.8,1.4,48.5,765458,17.8,14.8,21.2,12143,0.0,0.0,32.8,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Lymph","05yr",462967,19.9,15.8,24.6,50429,23.8,13.4,40.1,17814,23.8,2.3,93.5,384706,19.8,15.1,25.4,6548,0.0,0.0,62.6,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Lymph","05yr",436734,14.0,10.8,17.9,41884,7.0,2.0,20.2,4753,0.0,0.0,84.1,380752,16.1,12.3,20.8,5595,0.0,0.0,72.0,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Urinary","05yr",899701,12.8,10.5,15.4,92313,20.2,14.3,28.7,22567,26.5,5.4,73.6,765458,10.8,8.4,13.6,12143,5.5,0.1,40.7,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Urinary","05yr",462967,22.0,17.6,27.2,50429,35.9,24.8,52.1,17814,16.6,0.4,85.0,384706,18.7,13.9,24.5,6548,14.0,0.4,86.4,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Urinary","05yr",436734,5.3,3.5,7.8,41884,5.1,1.6,16.5,4753,31.6,3.8,132.0,380752,4.9,3.0,7.7,5595,0.0,0.0,72.0,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Kidney","05yr",899701,22.8,19.7,26.2,92313,18.0,11.5,27.5,22567,19.2,3.7,58.2,765458,24.4,20.8,28.4,12143,0.0,0.0,32.8,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Kidney","05yr",462967,29.4,24.4,35.1,50429,24.3,14.2,40.3,17814,6.0,0.2,59.2,384706,32.8,26.7,39.8,6548,0.0,0.0,62.6,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Kidney","05yr",436734,16.7,13.2,21.0,41884,9.9,4.4,22.6,4753,28.8,3.4,126.0,380752,17.5,13.5,22.2,5595,0.0,0.0,72.0,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Thyroid","05yr",899701,12.6,10.3,15.3,92313,11.5,5.3,21.7,22567,3.9,0.1,31.7,765458,13.0,10.5,16.1,12143,18.9,3.7,61.5,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Thyroid","05yr",462967,6.0,3.9,8.8,50429,4.6,0.7,16.1,17814,0.0,0.0,52.3,384706,6.6,4.2,10.0,6548,12.0,0.3,81.3,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Thyroid","05yr",436734,19.5,15.4,24.3,41884,22.4,8.7,46.2,4753,30.2,0.8,148.2,380752,19.0,14.7,24.2,5595,26.8,3.2,112.6,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Liver","05yr",899701,17.2,14.7,20.1,92313,15.4,9.9,23.8,22567,16.1,1.9,56.1,765458,18.2,15.2,21.7,12143,4.8,0.1,39.3,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Liver","05yr",462967,23.8,19.5,28.8,50429,18.1,10.7,30.9,17814,13.6,0.3,76.8,384706,26.9,21.5,33.1,6548,0.0,0.0,62.6,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Liver","05yr",436734,11.4,8.5,14.9,41884,13.0,5.2,28.7,4753,15.1,0.4,106.8,380752,11.1,8.0,15.1,5595,10.5,0.3,86.2,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Pancreas","05yr",899701,9.8,7.8,12.1,92313,8.6,4.8,15.4,22567,0.0,0.0,26.6,765458,9.9,7.6,12.5,12143,23.5,6.1,67.4,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Pancreas","05yr",462967,11.7,8.7,15.5,50429,15.3,8.4,27.8,17814,0.0,0.0,52.3,384706,9.8,6.6,14.0,6548,38.8,7.4,123.9,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Pancreas","05yr",436734,8.1,5.7,11.1,41884,1.1,0.0,11.8,4753,0.0,0.0,84.1,380752,9.8,6.9,13.6,5595,8.9,0.2,83.1,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","AllSite","05yr",899701,367.4,354.9,380.3,92313,399.0,366.3,434.4,22567,362.9,272.6,473.6,765458,362.2,348.0,376.8,12143,265.2,187.5,366.4,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","AllSite","05yr",462967,411.2,391.9,431.1,50429,460.1,413.7,511.4,17814,361.6,243.4,518.0,384706,404.9,382.5,428.2,6548,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","AllSite","05yr",436734,337.9,320.9,355.5,41884,344.5,296.6,399.0,4753,"","","",380752,336.2,317.5,355.7,5595,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Prostate","10yr",1787569,47.7,44.5,51.0,200278,46.1,39.4,54.0,46298,94.8,64.2,135.2,1501382,46.8,43.1,50.6,24322,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Prostate","10yr",917957,103.1,96.2,110.3,109149,88.9,76.0,104.0,36715,161.7,106.4,235.5,751804,106.0,97.7,114.8,13006,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Prostate","10yr",869612,"","","",91129,"","","",9583,"","","",749578,"","","",11316,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Breast","10yr",1787569,53.8,50.3,57.4,200278,57.8,49.0,67.9,46298,"","","",1501382,53.9,50.0,58.1,24322,58.1,34.0,94.0,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Breast","10yr",917957,"","","",109149,"","","",36715,"","","",751804,"","","",13006,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Breast","10yr",869612,104.6,97.8,111.8,91129,127.1,106.9,150.4,9583,"","","",749578,100.7,93.3,108.5,11316,124.1,72.9,200.8,1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Lung","10yr",1787569,34.5,31.7,37.4,200278,59.0,51.4,67.6,46298,76.0,46.6,116.4,1501382,26.9,24.0,29.9,24322,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Lung","10yr",917957,46.0,41.3,51.0,109149,69.9,58.4,83.7,36715,104.2,57.7,171.4,751804,37.7,32.6,43.3,13006,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Lung","10yr",869612,25.2,22.0,28.7,91129,47.8,38.4,59.6,9583,"","","",749578,18.9,15.7,22.4,11316,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","CRC","10yr",1787569,36.0,33.2,39.0,200278,43.3,36.2,51.7,46298,"","","",1501382,34.5,31.3,37.8,24322,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","CRC","10yr",917957,47.6,42.9,52.6,109149,52.9,42.3,65.8,36715,"","","",751804,47.9,42.4,53.9,13006,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","CRC","10yr",869612,26.0,22.8,29.6,91129,32.7,23.7,44.7,9583,"","","",749578,23.8,20.4,27.7,11316,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Mela","10yr",1787569,6.9,5.7,8.3,200278,19.5,14.9,25.3,46298,"","","",1501382,2.9,2.1,4.0,24322,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Mela","10yr",917957,9.1,7.2,11.5,109149,26.1,19.1,35.6,36715,"","","",751804,3.1,1.8,4.8,13006,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Mela","10yr",869612,5.0,3.6,6.7,91129,12.1,7.1,20.2,9583,"","","",749578,2.9,1.8,4.5,11316,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Corpus and Uterus NOS","10yr",1787569,12.2,10.6,14.0,200278,13.1,8.9,18.8,46298,"","","",1501382,13.3,11.4,15.4,24322,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Corpus and Uterus NOS","10yr",917957,"","","",109149,"","","",36715,"","","",751804,"","","",13006,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Corpus and Uterus NOS","10yr",869612,24.0,20.8,27.5,91129,29.8,20.0,43.2,9583,"","","",749578,24.8,21.2,28.8,11316,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Lymph","10yr",1787569,18.4,16.5,20.6,200278,18.7,14.1,24.5,46298,"","","",1501382,18.9,16.6,21.5,24322,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Lymph","10yr",917957,22.5,19.3,26.0,109149,28.3,20.6,38.6,36715,"","","",751804,21.6,17.9,25.7,13006,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Lymph","10yr",869612,15.0,12.6,17.8,91129,8.4,4.5,15.5,9583,"","","",749578,16.9,14.0,20.2,11316,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Urinary","10yr",1787569,11.6,10.0,13.4,200278,17.4,13.5,22.5,46298,"","","",1501382,10.1,8.4,12.0,24322,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Male","Urinary","10yr",917957,20.2,17.1,23.7,109149,30.8,23.4,40.4,36715,"","","",751804,17.6,14.2,21.6,13006,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Female","Urinary","10yr",869612,4.7,3.4,6.4,91129,"","","",9583,"","","",749578,4.5,3.0,6.3,11316,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
"025","Imperial","Imperial, Brawley, El Centro, Calipatria, Calexico","https://www.californiahealthmaps.org?areatype=county&address=025","Both","Kidney","10yr",1787569,21.9,19.7,24.2,200278,17.4,12.8,23.2,46298,"","","",1501382,23.7,21.1,26.5,24322,"","","",1,180439,18.4,6.8,30.5,10.3,2.5,1.4,85.1,61.0,54.3,67.7,27.2,78.1,24.9
